Protein	hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4
WP_003517487.1	19.6988	18.66478	21.64381	20.88964	20.85931	20.53511	20.69654	20.25183	20.00524	19.91869	19.25421	19.00355
WP_003512416.1	21.74994	22.56573	22.88877	22.81227	23.13251	23.00761	22.15205	23.61314	22.12602	23.22348	22.70849	25.22415
WP_003515614.1	23.15821	24.76512	23.34776	24.21977	23.29484	22.88071	23.42803	23.07123	21.72943	21.69408	22.31249	22.46653
WP_003512702.1	27.16569	26.56024	28.36823	19.38166	19.64108	28.47528	28.01192	27.99574	24.89566	24.01259	18.53953	27.93663
WP_003512917.1	32.55772	31.94906	32.40639	32.74169	31.08324	32.94814	32.40323	31.29992	30.88957	31.81405	32.0527	32.25722
WP_003517869.1	24.45173	24.89486	23.49261	24.33887	25.03017	24.41587	20.59528	23.06083	23.32714	24.93187	19.96032	23.08853
WP_003520544.1	19.28026	20.77127	20.15965	20.12528	20.21416	18.79391	20.90191	19.32621	20.04704	20.11492	19.58959	18.79961
WP_003512178.1	28.25634	26.79603	27.2774	28.0323	28.04414	29.71969	28.84328	27.91031	28.16534	27.66186	20.54498	27.2476
WP_003519349.1	28.36145	28.40945	28.312	28.36553	27.69394	25.51369	28.03803	28.1164	28.39942	25.57197	27.24402	27.97662
ADU74629.1	19.96825	20.36227	20.77444	20.83355	19.78157	20.86382	19.44048	20.71131	20.02264	18.08185	19.56321	19.9317
WP_003515551.1	25.45574	24.76277	26.13606	26.17174	25.8822	25.62555	25.60138	25.96412	21.28697	25.97536	24.57208	23.65257
WP_003515651.1	27.0359	20.50304	19.58755	25.30802	27.32202	27.39008	26.0016	26.61709	27.09649	25.78153	25.46799	27.42744
WP_003513493.1	24.33726	25.13212	24.20878	20.19321	26.03159	20.46192	24.56067	25.46726	18.762	25.8511	24.00567	20.47877
WP_003517891.1	24.89149	23.56694	24.6286	24.79657	25.15359	24.12738	24.77373	25.16443	25.46662	24.21321	24.92391	23.52891
WP_003517126.1	20.36297	26.93009	20.98055	20.78496	20.16598	22.22352	27.1315	19.71087	19.88424	20.52189	19.11878	18.47705
WP_003517944.1	26.34438	23.87893	25.19794	20.55094	26.23715	25.40217	25.63944	24.65398	24.42466	24.33019	22.46666	25.47922
WP_003516871.1	25.57481	25.21892	25.05046	26.07671	25.36598	25.61755	25.16309	25.86214	26.00174	24.71006	24.36855	24.27114
WP_003513829.1	27.47344	26.89473	27.29228	27.8911	28.3361	28.24339	27.89816	27.85707	27.85958	28.02392	27.35412	28.21565
WP_003518649.1	29.23265	28.82203	27.24983	28.47066	28.62154	28.31697	28.82126	28.29246	28.25541	27.65493	27.87432	29.04715
WP_003511612.1	25.70911	21.25842	25.75542	20.41339	21.06596	26.46746	26.22492	25.78024	19.58691	24.73378	18.88002	19.73784
WP_003521881.1	19.80733	21.1274	19.49887	20.03852	23.23455	20.60025	20.03136	22.90957	19.85997	19.21225	20.42408	19.73886
WP_003519574.1	27.38531	27.7673	27.79402	27.75419	27.34791	27.77292	27.76065	27.62474	27.16517	27.76813	26.47804	26.95441
WP_003517946.1	19.76743	20.26575	24.54489	19.12646	21.03003	25.19907	24.10036	23.66049	20.4802	20.51428	19.42144	19.71216
WP_003516386.1	26.58005	26.92993	26.89168	26.82767	26.79614	27.12697	26.75118	27.17104	26.81422	27.13506	26.73226	26.62437
WP_003515791.1	26.46222	26.32908	22.50277	23.05283	22.38012	23.34626	26.5621	22.46338	22.3187	22.75574	20.26012	18.90131
WP_003511692.1	21.66919	23.94252	22.71885	19.20034	18.48981	21.59337	19.58534	22.32945	21.46217	21.82708	18.48556	19.47703
ADU74300.1	19.28467	22.52597	22.77959	19.13084	24.43618	25.30313	19.98168	19.47039	18.3072	25.43857	19.99916	24.19155
WP_003516134.1	26.67229	26.48979	26.77496	26.42336	26.04663	25.66995	26.44517	26.58832	25.82649	26.53262	26.59537	26.29241
WP_003512427.1	26.51471	26.40046	24.69916	25.28941	25.73234	26.93504	26.02179	25.83966	23.97653	25.84678	25.03459	25.84686
WP_003514606.1	30.45315	30.45556	30.49607	30.51323	30.38879	30.46891	30.26929	29.38115	30.30987	30.01041	30.76515	30.77206
WP_003517058.1	20.27522	22.21973	20.22952	18.58012	25.01764	21.34251	23.50382	26.86421	22.25404	22.50967	20.78792	21.90343
WP_003517105.1	21.0196	23.51119	20.92544	22.77428	27.83114	21.21377	20.90961	18.94296	18.45015	21.98878	19.37272	19.73972
WP_003516132.1	26.45588	26.76444	26.08807	26.77317	27.12864	27.14251	26.82826	26.09765	24.31615	27.4288	26.62842	26.20408
WP_003511715.1	27.8584	27.64954	27.78729	27.8645	27.61333	28.39738	28.37962	28.42616	27.83584	28.13378	27.79585	28.50091
WP_003512418.1	23.14596	24.79887	20.29627	23.56488	24.82719	25.91734	24.15977	24.94016	25.13267	24.85904	25.70438	24.73446
WP_003512903.1	24.62187	25.54052	24.93721	21.75456	24.76488	27.54415	20.87256	19.91274	20.01374	24.4663	18.40022	25.57057
WP_003512627.1	30.30448	30.29562	30.34903	29.8683	30.52409	30.22073	29.09004	30.15269	30.3764	29.91633	29.98563	30.64202
WP_003517499.1	19.26832	20.77392	20.8777	19.86201	21.0118	20.13914	18.25347	20.47226	19.93696	21.05292	18.18798	19.95353
WP_003520446.1	30.48355	30.51211	30.05999	30.98604	30.50529	31.5448	31.28688	30.72804	30.46071	30.42503	31.14899	31.44346
ADU75920.1	29.68761	29.6958	29.48982	29.03393	29.70037	29.59721	29.75626	29.46383	29.86044	29.78972	29.70611	30.22077
WP_003515296.1	19.96115	19.75559	20.64776	19.45415	21.18537	20.36707	21.03273	21.75739	19.22905	18.27625	19.50764	19.86487
WP_003514577.1	26.77366	27.2099	27.19885	26.65599	19.13722	20.86642	18.92099	20.26351	18.95551	20.36541	23.81924	17.83732
WP_003518875.1	29.16141	28.43716	29.13603	29.16547	28.91366	28.79261	28.81765	28.76602	29.48316	29.17315	29.76259	29.29281
WP_003520372.1	26.46602	25.62718	26.13997	25.8829	26.66387	25.31026	25.41205	25.87497	26.03734	26.48434	25.51971	25.79371
WP_003515819.1	26.43596	26.3868	20.51261	26.28144	20.76358	19.86577	20.59784	19.89305	18.70735	26.61267	20.08875	19.54261
WP_003511696.1	20.47022	21.03769	20.14427	20.1246	19.37502	21.12561	19.16616	21.03798	20.01068	19.14617	18.87811	20.20944
WP_003514399.1	23.44636	19.3965	19.24813	20.50926	23.39581	23.99283	23.37774	22.39912	20.56215	23.28217	19.81203	22.34861
WP_003515294.1	21.34881	20.22453	19.32072	19.96778	25.06023	19.51292	23.5357	20.16178	19.4957	19.73574	19.85515	22.18569
WP_003518863.1	22.94004	23.94956	24.41198	24.66718	25.38821	25.4117	25.13159	24.92816	24.21136	24.88822	24.26552	24.84148
WP_003513908.1	25.41034	27.92503	25.58981	25.85888	25.3039	25.53281	24.87476	25.88319	20.36896	24.29408	19.82998	24.81806
WP_003518456.1	27.57867	27.61864	27.45129	27.54653	27.15313	27.61075	27.36342	27.38096	27.93645	27.82319	27.5202	28.09968
WP_003516852.1	22.60725	22.40687	24.91595	19.9289	21.87374	24.15377	22.9724	25.12186	22.11752	23.22594	21.13438	21.84705
WP_003513509.1	20.1044	20.9708	20.36352	20.4714	21.83981	20.42364	19.48928	20.3503	20.00412	19.80563	18.52939	20.17243
WP_003520472.1	24.2868	24.26341	24.25408	23.96766	24.74848	23.82136	28.69144	27.11592	27.35	24.68588	24.23874	24.36188
WP_003516678.1	25.40342	24.88144	26.4221	26.70291	26.10663	25.22658	26.1993	26.20682	24.66164	26.60673	24.85311	25.52759
WP_003515572.1	26.65148	27.14961	26.17817	26.21864	25.3928	24.31775	25.63205	26.11016	26.4365	26.18627	26.70133	27.44613
WP_003516304.1	23.30958	24.01776	21.5788	25.01794	23.21056	22.13862	20.34911	25.06053	22.66364	22.39847	21.50205	24.69145
WP_003512623.1	27.54663	27.45578	27.57802	27.6979	27.51776	27.35986	27.1486	27.0918	26.26871	27.38024	27.15466	26.8652
WP_003516306.1	24.84949	25.87944	24.92978	25.63897	27.46229	26.44523	25.38054	25.64204	24.66065	25.29798	25.21756	24.96744
WP_003518655.1	22.81004	23.04562	23.8623	24.15016	23.48025	25.22127	23.81503	24.757	25.25856	23.57262	22.93871	23.23451
WP_003518557.1	31.39074	31.39155	31.14964	30.86488	31.1928	30.18796	30.22383	30.37668	30.03206	30.92174	30.05458	30.10312
WP_003518635.1	28.15991	27.85262	27.88864	27.91102	27.97395	27.34128	28.2786	27.91011	27.96095	28.09052	28.08465	27.45511
WP_003514313.1	19.99524	20.3321	19.25243	19.45845	20.75233	20.32658	20.58624	18.39716	19.41042	26.36203	26.76482	19.94015
WP_003516875.1	23.29392	22.3422	24.15168	23.78622	22.79918	23.03531	22.75852	23.34566	23.22671	22.14566	19.68719	21.63423
WP_003512592.1	31.45445	30.64087	30.47974	30.59539	30.92408	30.1126	30.35266	30.53471	31.20706	30.95623	31.43773	31.20775
WP_003516878.1	19.81506	22.16183	22.25671	23.86793	19.63514	23.57118	19.43436	24.4129	25.71125	23.51711	23.41794	21.91793
WP_003514483.1	20.39845	23.36828	24.74818	20.42375	19.85064	20.72699	24.15686	20.74127	20.7598	19.67552	19.38044	19.29261
WP_003517996.1	25.69753	25.72393	25.55859	25.72303	26.0465	25.95693	25.88543	26.22756	26.15214	25.5741	24.64021	26.19721
WP_003516668.1	25.7514	25.90889	25.14316	26.29576	25.45151	24.88992	25.7948	25.756	26.0738	25.89106	26.18196	25.63178
WP_003517948.1	25.26805	24.99001	25.20482	26.22766	26.10608	26.93206	26.33344	26.00643	25.62847	25.34245	23.9546	25.31182
WP_003517461.1	24.71696	24.11585	26.93535	24.64857	25.10954	25.09266	24.93608	24.79626	24.53172	23.8873	19.66215	24.19949
WP_003513635.1	30.3773	30.433	30.35908	30.78429	30.26002	30.24215	29.67235	29.53977	30.26646	30.60682	29.83935	30.20409
WP_003514467.1	18.61449	20.87726	18.71131	21.14915	26.12555	20.43228	25.29655	26.48449	24.0496	24.68626	21.64031	25.15092
WP_003517243.1	28.82346	28.57284	27.99611	28.19872	30.23826	28.09172	29.61177	29.03882	29.85553	27.80451	28.27461	28.35339
WP_003518452.1	21.19151	19.84294	23.1715	22.40399	24.36803	22.07777	21.8696	19.48312	22.33451	20.54207	20.30203	18.94058
WP_003513649.1	28.36145	27.69603	27.99133	27.67901	28.27151	28.31911	28.52739	28.36876	28.18393	28.0944	27.65652	28.71766
WP_003515020.1	31.5564	31.20136	31.2385	31.27878	31.33449	30.35398	30.91999	30.72802	30.77594	31.0035	30.6306	31.26011
WP_003513594.1	26.9957	26.8752	27.18911	27.24325	26.64905	25.79891	27.0649	27.0371	26.45557	26.1558	25.31621	26.4383
WP_003514465.1	20.73523	19.89762	19.97085	24.84265	25.61703	20.96797	25.36833	27.11604	24.68318	24.60268	25.13992	22.96901
WP_003518450.1	20.32346	20.56682	23.66592	23.50965	20.37372	19.95161	19.65655	20.73395	20.95743	20.01192	18.06017	19.25199
WP_003515750.1	23.95886	24.16005	24.35992	23.67262	24.48781	24.36002	24.47269	24.54122	24.29239	24.34004	23.85633	24.1515
WP_003520172.1	20.46519	20.49703	21.75955	21.81224	21.71361	20.00534	25.6664	21.25141	20.09507	19.79846	18.20765	23.85865
WP_003518761.1	27.70374	27.47023	27.24371	27.68682	27.72289	27.18759	27.27345	27.83171	27.12086	27.45281	27.35155	27.78211
WP_003516337.1	22.54112	22.34229	22.1521	21.66834	22.49805	20.13882	20.77681	21.32975	20.33485	22.23248	21.97153	21.21482
WP_003515760.1	25.55256	25.85863	26.3577	25.51007	25.82368	26.30366	26.17093	26.80234	26.57509	27.38601	27.13824	26.49031
WP_003517237.1	23.36098	22.02799	22.85463	23.78337	22.44676	22.33219	22.36628	21.68198	19.99822	20.87182	23.3963	22.17219
WP_003512596.1	32.04432	32.08461	31.64186	31.91104	31.66592	31.81962	32.25322	31.11317	31.39686	32.12806	32.28635	32.2222
WP_003515559.1	21.22567	23.76233	19.5701	19.44251	24.69921	20.66292	20.19587	24.86536	20.53212	19.44516	19.8208	25.06132
WP_003518763.1	25.4795	25.18258	25.29499	20.11769	25.35856	23.44544	21.57737	18.58392	19.68514	23.83377	25.99169	26.00982
WP_003512777.1	23.63698	24.54433	24.9307	25.49206	24.85607	23.9419	24.59734	24.41546	19.72085	26.3647	23.53231	24.89241
WP_003514846.1	21.87951	25.31618	20.22885	20.8713	21.67698	20.59434	20.69504	23.6982	19.1495	20.48544	25.81194	25.51328
WP_003512590.1	21.09377	20.14672	20.60681	24.75735	25.26877	24.8328	24.21634	24.96774	24.95302	24.13225	19.74158	23.94239
WP_003516308.1	28.65406	28.93617	28.33583	28.91402	20.85786	24.40907	23.68436	25.00696	27.33918	28.29954	28.30833	19.36054
WP_003513639.1	29.5914	29.59867	30.27811	30.24751	29.65003	30.30684	29.72428	29.86467	29.69537	29.81908	30.20132	30.46658
WP_003517200.1	24.36616	24.39332	24.97134	24.32307	24.31919	24.19957	24.99573	24.72122	20.78076	25.64872	23.90115	24.89069
WP_003516611.1	20.22628	19.51572	27.35197	20.61377	19.68955	20.25011	19.49047	20.59094	20.14345	28.17977	19.01124	29.82789
ADU73895.1	25.14964	28.58972	20.07477	25.22305	21.06074	19.63007	25.15814	19.41963	19.04314	27.78318	18.72903	18.8687
WP_014522619.1	25.08841	24.49199	25.61359	25.47173	24.4269	24.23615	25.05618	24.11867	25.10325	24.62874	25.30101	24.2378
WP_003517230.1	24.04688	23.25105	21.05177	23.23639	23.55421	23.85595	23.12912	19.98602	23.87493	23.56919	18.473	23.95385
WP_003514910.1	25.11884	24.9731	25.21322	24.96264	25.39669	24.80959	24.66936	25.17813	25.1106	24.80475	24.36779	24.16899
WP_003515817.1	20.73789	18.71969	20.03657	21.46996	19.60226	18.84786	19.56089	19.72003	20.34012	19.3009	19.81764	19.62179
WP_003520176.1	19.71268	24.73692	27.90852	26.62821	27.02525	27.63105	24.75198	26.43542	25.45509	24.622	20.38658	24.84992
WP_003513251.1	29.33014	29.30228	28.44267	29.15828	29.33696	28.80588	28.80994	28.88031	29.31387	29.72296	29.11427	30.18683
WP_003512598.1	25.31642	24.78259	25.66527	26.25477	25.77542	26.54842	25.67059	25.97733	25.04338	26.32203	24.10745	23.34966
WP_003517663.1	26.89637	26.89237	25.65536	27.16313	22.76319	26.94791	24.91813	24.84909	21.21966	22.93991	19.28634	20.84048
WP_003514187.1	28.159	27.59538	27.26473	27.84876	28.28756	29.92076	29.38165	28.57809	28.7634	28.326	29.39084	29.83342
WP_003516780.1	26.35962	26.33906	26.84718	25.76434	25.53896	25.35697	25.95909	25.79397	23.1119	25.76312	23.49602	26.52876
WP_003518711.1	25.24777	19.0494	22.71033	25.85663	26.02707	19.17184	25.59038	22.21488	20.60919	22.35777	20.18727	21.96147
WP_003512576.1	25.79129	26.3842	27.05762	25.36595	26.87699	25.77332	25.37559	26.53112	26.49975	26.04927	25.04209	26.23566
WP_003515877.1	29.87107	30.42079	30.31906	30.10513	30.61699	30.14574	28.63314	28.09352	31.15364	29.70723	23.44353	30.01419
WP_003519233.1	26.19595	24.16818	24.63741	24.35122	24.50381	25.41413	24.38464	23.74928	19.7258	19.34597	24.31789	25.53009
WP_003517444.1	28.65656	21.3575	19.57432	20.15091	20.32147	21.43987	28.43271	26.24385	28.7118	19.00574	19.81087	18.51466
WP_003514918.1	25.06165	19.24777	20.52278	22.51412	21.00649	22.83321	20.90422	21.79563	22.97475	22.63613	19.19835	20.17634
WP_003515875.1	24.25231	27.98086	27.69906	25.17622	25.91352	26.43373	26.64666	26.84274	28.36217	27.34153	27.24318	27.89103
WP_003521255.1	27.60268	27.21307	27.3136	27.06677	27.11077	27.82082	28.17362	27.86492	27.68701	27.58878	27.56476	27.70282
WP_003512252.1	24.96663	25.4664	25.4732	25.30384	25.42806	25.06175	25.46172	23.98338	19.41112	25.02954	24.25218	25.05048
WP_003517649.1	24.69506	25.06549	25.3934	24.79137	25.27669	25.86531	25.28225	25.22457	24.47439	24.87774	24.77236	24.66048
WP_003512250.1	29.28862	28.78043	29.32993	28.94572	29.23463	28.90794	29.35488	29.34497	28.76646	29.3877	29.09595	29.24781
WP_003514863.1	25.76814	25.29248	25.74558	25.71916	25.84539	25.41749	25.92727	25.94348	25.52613	24.84127	25.06873	25.33117
WP_003514024.1	22.3632	23.09118	24.00475	24.85891	23.70128	25.17255	23.36202	24.44967	23.37967	24.11547	25.11073	25.23356
WP_003516148.1	24.4848	24.89197	24.66996	24.40419	24.88592	24.68086	24.90403	25.09844	22.96133	24.94018	23.87317	24.8949
WP_003512109.1	28.23332	28.39188	28.13389	27.87704	28.4722	27.99966	27.66706	28.45229	28.02727	28.35857	28.12808	27.98778
WP_003518707.1	22.33489	21.60459	21.23553	22.10717	20.38717	22.86851	21.29535	20.92191	22.30462	21.42216	20.7944	21.55713
WP_003512282.1	21.00345	24.55535	24.80951	24.50005	24.22589	24.57505	24.48025	24.58991	23.37726	26.45954	25.03406	25.62656
WP_003516233.1	24.94781	25.31881	23.22433	23.2919	25.01411	24.34953	23.19243	24.23698	24.85441	25.16098	24.70334	25.17571
WP_003515936.1	19.35116	23.71486	24.3658	19.97532	24.01896	23.93542	23.4575	24.81561	24.36834	23.0916	19.90471	17.98594
WP_003518001.1	27.00763	24.60488	26.13519	26.43174	26.61991	26.73407	26.85348	27.10588	19.27666	26.36765	26.88608	24.09573
WP_003516235.1	28.89606	28.10208	28.47132	28.87232	28.6297	28.75443	28.44228	28.25608	28.16833	28.65521	28.76926	28.52793
WP_003514235.1	20.18479	18.78761	19.55866	20.54383	23.07158	19.36677	21.57475	20.05317	19.22069	19.0335	23.35304	20.15761
WP_003518468.1	20.29309	18.89605	20.22206	18.80535	20.9595	18.91461	19.40046	20.25134	18.26652	21.09584	19.80478	19.1161
WP_003518003.1	26.43649	25.8217	26.25332	25.72073	25.96732	24.56238	26.36282	25.25701	26.72232	26.2921	25.41869	26.87193
WP_003512264.1	25.26937	25.246	23.98583	24.50783	25.41442	25.65549	24.54298	25.15197	23.74542	24.92577	24.41676	24.67474
ADU74168.1	23.78655	22.79526	22.93814	23.73765	24.31792	24.32256	20.142	24.1274	19.99442	22.27728	21.2503	24.17884
WP_003515879.1	31.05398	30.93582	30.7352	31.10749	30.89926	30.87584	31.44698	31.72254	31.29434	31.85337	31.26295	30.58783
WP_003512844.1	23.55183	18.78545	24.18726	20.87203	24.59267	19.02116	20.84829	23.24174	23.93778	19.15182	20.3556	24.21609
WP_003515381.1	24.10756	23.43391	23.9348	23.88066	24.14773	22.61587	23.22488	23.19471	23.13677	24.71915	24.1717	23.15957
WP_003519113.1	27.31974	26.85127	27.6509	27.04722	27.44041	27.22224	26.71127	27.01638	27.0521	26.80845	26.40627	26.68968
ADU73938.1	26.55351	26.28651	26.31686	25.9987	26.24732	26.36955	26.0224	26.19227	25.96151	25.97398	26.46165	25.24606
WP_003516585.1	20.93234	20.80499	23.42256	22.25196	20.73316	22.38356	22.30282	22.08617	19.07186	22.19019	19.48178	21.03729
ADU73817.1	24.45686	21.68784	24.6701	23.27659	24.89449	23.83126	23.65564	22.68348	23.0015	25.99759	19.51862	21.54849
WP_003512772.1	20.84193	19.10249	24.10465	24.66273	20.60013	18.91248	20.20975	26.19166	21.41348	25.84762	18.92917	18.42224
WP_003516583.1	22.51683	22.16426	22.49373	22.68642	23.04722	22.6868	22.10632	23.0149	21.87238	22.36352	20.61213	19.23717
WP_003514760.1	23.69019	19.58334	20.70949	23.08206	22.85165	23.53519	22.85778	20.04627	23.18268	22.52141	19.95462	20.92007
WP_003517161.1	29.44723	28.93406	28.32297	29.42873	29.37163	28.91049	29.5572	29.4287	29.46949	29.97156	29.75951	29.89173
WP_003518251.1	30.01564	29.85986	29.85581	29.69531	29.63684	29.40279	29.9223	29.62271	29.56437	29.35739	29.61869	29.91732
WP_003512794.1	26.85749	27.25448	27.78708	27.21583	27.87573	27.43234	27.47826	27.83027	27.48237	27.89928	27.91856	26.06683
WP_003513880.1	19.80062	19.8409	20.92589	20.47075	23.26437	20.89695	20.79984	22.26629	18.83033	20.56047	18.81943	19.66863
WP_003516899.1	23.01928	24.66218	24.91017	24.20582	24.40731	19.22401	20.56647	21.07744	19.05544	19.33182	20.15752	19.13939
WP_003517651.1	24.4397	23.51725	24.84486	20.60887	23.93821	24.33028	24.28098	23.93254	23.65957	24.24244	22.54894	22.61946
WP_003511791.1	19.85567	26.26567	21.55075	21.34997	20.23755	19.69652	20.42931	19.70687	21.2461	20.49424	20.43512	29.02725
ADU74518.1	22.78731	22.50242	22.05343	21.22143	19.35544	19.9496	20.05548	20.70625	19.61743	19.3142	19.52373	20.82066
WP_003517339.1	20.52939	21.94831	21.41869	20.37606	20.64507	21.69555	21.04068	22.02342	18.41841	23.07592	20.848	19.59203
WP_003515910.1	29.55078	29.26232	29.34086	29.37004	29.22968	29.61027	28.91003	28.507	29.7738	28.81	28.75043	28.95888
WP_003517653.1	26.52071	25.29649	26.27145	25.94347	25.90397	25.49559	25.93693	25.6141	25.03583	25.6147	26.30323	25.00383
WP_003512928.1	23.58736	23.51752	23.95241	24.10422	24.44989	19.5895	24.06043	19.56828	23.8137	19.24076	19.19908	25.30749
WP_003519094.1	30.7394	30.08861	31.37837	30.09158	30.14944	29.51609	29.81805	30.50811	31.57251	30.52342	31.02525	30.82514
WP_003517379.1	22.58846	19.47443	23.28186	22.43087	23.57847	24.75647	24.03462	23.99183	26.40808	26.60674	26.27429	24.74587
WP_003515912.1	29.16009	29.16614	29.31094	29.45619	28.5865	28.73554	29.23848	29.18915	29.17504	29.05901	28.11996	28.74204
WP_003513862.1	29.45687	29.58022	28.81089	29.37068	29.04275	29.00588	29.20024	28.81621	29.28923	28.95074	29.53499	29.27632
WP_003520874.1	20.45913	28.04206	28.42004	29.25249	29.81826	19.2109	23.65816	23.92843	20.01932	24.05801	19.06036	20.69242
WP_003517383.1	25.60264	24.43237	24.1067	25.13818	26.27883	25.98738	25.67883	19.61158	20.8491	20.23155	19.00261	19.52362
WP_003513130.1	29.63241	29.74126	29.70132	29.57916	29.92332	29.67466	30.24702	29.74606	30.54381	29.98224	29.68191	30.29972
WP_003516239.1	24.12206	23.28585	24.45459	24.24676	24.61643	24.62364	24.00145	24.35483	23.61141	24.32846	24.70556	24.84348
WP_003517217.1	20.10645	19.08914	20.2547	20.87462	19.4269	20.01474	19.14598	24.7681	19.59204	19.96779	18.0182	18.90039
WP_003517381.1	26.96719	27.33596	27.76945	27.19444	27.92695	27.94979	27.5824	28.12628	28.21166	27.74408	27.96958	28.55312
WP_003511677.1	28.1197	25.61018	25.42364	24.9276	25.75932	25.8967	28.92986	25.40508	28.48594	28.21313	23.98885	24.68274
WP_003517621.1	19.47119	19.90719	20.08218	19.87554	19.35968	20.32807	19.21965	19.28472	19.80724	19.96337	19.80086	20.88001
WP_014522611.1	26.44684	26.09583	27.1285	26.86155	27.22213	25.07194	26.7459	24.93536	26.95972	26.54601	24.49814	23.37869
WP_003516160.1	25.28621	25.56836	24.68418	25.29704	25.9003	25.18492	25.97569	24.78909	24.20117	25.63008	24.12586	24.01282
WP_003516142.1	26.40398	24.68211	24.71075	24.59577	25.7431	25.48189	24.71332	24.84848	24.65107	25.02397	23.87813	25.01803
