hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4
WP_003513015.1	21.560711222404	22.315884371819	21.6837518888965	23.8507142782868	22.8762947232159	22.382928178084	22.0392251074343	22.9837541112925	22.6486524065381	24.7251819367075	22.0937447618778	21.1183304107885
WP_003519058.1	30.4581476576031	30.749005284289	30.3215204657657	29.5982006407878	29.3059599103965	29.8501942867233	29.0274186834933	28.9063312403888	27.247163561238	31.0402026098393	30.4970648003982	30.4247858606767
WP_003516259.1	29.1991436136708	29.0361534870877	29.2863283377295	29.0295827903457	29.1804916743483	28.7202999889701	28.8274409047657	29.480427529665	29.256294429321	28.8511217859512	29.1213100899198	28.8532191172044
WP_003512034.1	28.924918588735	28.8429357011286	29.0093166340738	28.0966571158179	28.2004850633752	27.5219036830657	29.0075503793993	28.8990879406476	28.9411082703781	29.0599098141535	29.0788719305119	29.7878602320624
WP_003517539.1	25.0522199218464	25.6188074539836	25.874707597799	26.5349809705504	26.0035663922559	25.617697251865	26.2432724552949	26.2372217245192	26.0752752717011	26.2305515202395	25.0640649295969	25.9887468711083
WP_003515787.1	NA	24.8593562062962	NA	25.1200294772862	25.0801619629942	25.905511826214	25.0142712432463	25.4226348636972	24.0851283710818	22.0100662791595	NA	25.5575548948089
WP_003514215.1	26.147967787406	25.793498431297	26.0096598009215	25.5045046727269	26.0827536349157	26.4435228779589	26.1624208745621	26.0257142660332	25.4232198757749	25.4193644103646	26.0845369696726	26.006101263422
WP_003516416.1	26.1292735889341	26.4242276163184	24.8737712395493	26.480489412152	25.1355958702061	25.1813282276039	26.6576632076449	26.3143441344723	26.2656116280024	25.8167743008159	25.0328268228634	24.630490960888
WP_003517040.1	27.1615526787826	27.0702432249097	27.1977524135622	27.1964791303004	27.0509239736999	26.7024796954996	26.4656006145202	26.7623417220782	26.2291588164048	26.9149165279285	26.6823811019911	26.9835130694743
WP_003512197.1	25.6764468409491	24.4686640234845	25.4690032212796	25.2444817689795	25.6422069831088	25.2607823497287	24.4635290264643	24.8850894649485	24.2968931257774	24.2110498532608	23.9766595108515	25.0859885183378
WP_003517062.1	20.7405726907865	NA	24.6863855924737	23.3307827481209	23.1627543415633	22.6954851416872	21.8530300065042	23.3004250141495	22.8603005682753	22.8799182262605	NA	22.848726949943
WP_003514230.1	24.0512027269213	25.6092254155977	25.4470316190989	23.9826726115048	25.7161350544907	25.7844883752603	24.8762466724972	24.8346948233025	25.681698811669	24.5033152765816	25.1339270422135	25.3493081933802
WP_003513419.1	24.3304276974956	24.332949708072	24.8140545062885	24.7519830673535	23.7983155649903	25.4783996191881	24.2594155582892	24.310869056912	23.8307041942264	24.6308366374956	22.554109282583	23.6682909238523
WP_003516905.1	24.4902336780241	24.1533822688878	23.7657830733734	24.1839148031119	NA	NA	24.8355344041878	24.6610021532465	24.5029257606594	24.0497405650028	20.1817611505905	25.1951895553974
WP_003517060.1	23.9932825562928	25.1784865508171	24.7118383992317	25.4375917432179	24.3959298549096	23.9718366552931	24.6004782772017	24.9145107923594	23.5669115664858	22.9494903086149	NA	24.6636209458752
WP_003512781.1	24.8967176364905	24.6905833122128	24.9926592749464	25.1565971075236	24.6666665681319	25.287853391537	25.0907625659926	24.5341601293245	NA	NA	NA	25.4604586242011
WP_003516470.1	23.9264902167062	23.7303571405652	27.125762556102	24.7744096215204	24.992903008957	24.0000526700548	25.7644085549586	23.9735281266104	25.3798984389056	25.3460743320032	23.3589342515834	24.6442858149656
WP_003519383.1	26.366452686303	26.0206161688817	25.9542086134749	26.2005120298199	26.2975007260113	25.581334657241	26.1652820882515	26.6881416319306	26.1332964701509	25.8342386958755	26.1804843750457	26.5730495194509
WP_003519292.1	24.2652847055817	24.4175052688521	24.1021733780709	24.5476496823984	24.7169767959171	25.2515455304939	25.0264324647226	24.8398201200474	25.3708165973507	25.2703003813788	24.053946429214	24.2788247808686
WP_003517986.1	25.6557721871137	25.1683250116099	25.078436866173	25.2759147780394	25.2160418002134	25.8817698853483	25.8098031905457	26.7374958937857	NA	26.0511658487884	25.6620469218279	25.3619248688993
WP_003519385.1	28.3827235763863	27.8444880884461	28.0120752726759	26.1891253676187	27.5790273217252	28.4781357042259	27.7228538827471	28.0897148171257	27.37778260926	27.814716164645	26.9376561598037	27.5857159976987
WP_003513007.1	26.6345295107813	25.6445578469832	26.747192826876	26.541655076522	26.8003047404099	26.2080883285503	26.10703711226	26.8244952123612	26.6240311774567	26.7686352432275	26.1210679193751	26.7219102599429
WP_003513529.1	25.1937982756516	25.3278782654215	25.5172125682327	25.6895698026586	25.947651095276	26.7570811617739	26.962442457013	26.7721563911206	27.0450373406542	26.6436298632942	26.1703029253082	26.1808075212971
WP_037295047.1	29.9838292426495	29.6788759920479	30.0043824186206	30.1526060266413	30.229754669466	29.665446076917	29.666027026357	29.1101640981376	28.7545479345516	28.7440482263183	28.3046782971808	29.3771558270177
WP_003516462.1	28.4727601524587	28.5643247804236	28.171894843844	28.5502780282948	28.4603783701284	28.4245520577968	28.3864446091359	28.6464056076627	27.9146252696476	28.5324293498099	27.7123889110971	27.743991808938
WP_003513001.1	24.4093051652294	23.265949303289	NA	23.4501993816399	23.8734032271473	NA	NA	24.1554263055277	23.5201792421157	NA	NA	23.3437122131817
WP_003517483.1	26.2731777340672	25.4448587738591	26.7646719372791	26.6327364765231	26.3713505785572	26.8591313016866	26.5115093201342	26.6697109233143	26.1627271169609	26.4840905541248	25.7629970180862	26.2067611385149
WP_003513023.1	23.9200107496014	25.9384328088442	25.0011192925422	25.6290083845812	25.9346875494508	25.7622977407709	25.5340774261961	25.0987176499658	25.2107429870955	26.4873140593355	25.8421602296743	25.8419831636606
WP_003513220.1	25.2797298199785	26.2951065770053	26.3716324666093	26.4694559962324	27.3503054016862	24.7306338146614	26.2741708298206	25.9306122438481	NA	27.3049383076496	25.7095350711999	25.6119764758064
WP_003516112.1	25.2090284831468	24.9431666200261	26.4997506575855	26.303596075306	27.4506913812134	27.1126423807087	26.6618945033238	26.729926012799	26.5360792517513	26.9260849344485	26.8590300819212	26.6810892120233
WP_003517972.1	26.2817779075708	26.7870830225298	26.6837846360237	26.5381014245957	26.3014566863227	27.0222797765911	26.8248184063275	26.1657837095411	27.0060984929425	27.0576396951175	25.8932441019519	26.2672733687475
WP_003513306.1	28.0584621763887	28.2845653419555	28.059674952909	28.5146536737199	28.4385401500041	28.6289507289884	28.2415917163184	27.7910407223538	27.6817302960512	27.5871221512973	27.0616325346304	27.7262749538876
WP_003513572.1	26.2975686461077	25.3308716190159	25.3264140766451	26.2034206218542	25.654725014108	26.8782755399012	25.8357522242862	25.5822325704178	24.8556130610231	25.3242792127078	25.3279753707418	24.9208601501597
ADU74599.1	27.280995227239	27.8852764946925	28.1404565882232	28.392484087322	28.2208177302737	27.2304188566241	26.9278081402465	28.3387541784456	27.9458081254312	27.9374905853823	26.959186199979	27.613688172539
WP_003513547.1	27.4713030234132	27.57429992852	28.1180458196948	27.5608891998536	27.8300526807939	27.208086584852	27.7939877445996	27.857400989517	26.2086643616981	27.2636024137863	26.9089275529819	27.4054552405481
WP_003515928.1	26.8209318740686	26.9005583112343	26.4117437009205	26.5982292124159	26.1656803731476	26.6159425637686	26.4358226358679	26.9801512882165	26.8804586784873	26.6765926964911	26.1164155309312	26.9142411266001
WP_003516759.1	20.2084958473847	20.8256270709618	20.6550812442412	21.2658940534533	20.3878574362856	20.7028254009743	21.8233835370104	NA	NA	21.0940833038435	NA	21.5931349267504
WP_003515309.1	24.530994542928	NA	23.5793962352897	NA	24.2845677313639	NA	23.4019630107238	22.9091272159384	25.0649058857229	23.399593228613	NA	NA
WP_003516777.1	25.5502631647024	25.7748661586663	25.1861419597948	25.1162742068586	25.6469851182322	25.8522682115782	25.8279685962971	25.3500951765513	25.2156797362668	24.7486956412325	23.2737956726643	25.6879394160442
WP_003517988.1	27.6875436867973	27.819009980795	28.237823532297	28.0416803083274	28.0367814518922	28.0456980647645	27.6881325358602	27.8647861364767	28.1574052927744	27.9263870153787	27.5097324412218	28.0685151179337
WP_003513128.1	30.0390369965299	29.9202225738496	29.9371124417528	30.3170471707311	30.1089976160707	28.7837440072071	30.0161446031534	30.3941833963235	28.6613826474903	30.6017760629852	29.8438202887515	29.8770732455008
ADU73379.1	25.7286760291775	27.074283942634	25.013743850935	28.0877041938013	27.4459896850876	28.3914550722457	28.1403608993442	28.2759785721699	28.474192949721	27.6532084053434	24.5546596583545	28.1651260395835
WP_003518865.1	24.243932440937	23.6918463868086	27.1756646113153	24.1536180217702	30.0941551528011	26.2765578933755	29.1641945401252	28.7726340271083	30.4150407875574	28.5875777075248	29.4466210259258	29.216988009383
WP_003513619.1	25.5215438442299	25.4115651768171	26.2587212386571	25.5417641637194	26.0122042790952	26.3288246170572	25.9357437595133	25.2786372233976	25.1718581566097	24.9199847297759	24.3275029078575	25.1014602015671
WP_003516440.1	26.2089020283144	26.7950624640208	27.3776998342608	26.6982087941758	26.6757443172048	26.202863891225	26.723099386748	26.635695839584	25.2458073505276	25.9785527165597	26.15564344391	25.7166758136068
WP_003518575.1	27.8175581948687	28.1458708645697	27.5894644048787	27.4608257739547	27.6274383131004	27.2239643722209	27.2041842742089	27.2869451160295	26.3759524258663	27.1961767839999	26.2694364337748	27.1773508412781
WP_003512712.1	27.029637234402	26.9471469902729	27.6010324315246	26.8207085708595	24.7474442799873	26.6631454421465	27.1469845535607	25.654153080789	25.4469454654684	26.78593707289	26.2588095517513	25.1145235319036
WP_003515653.1	27.5264536359302	28.1053547100297	28.333577614118	27.8362748564381	28.2902903919601	28.2985663927009	27.6490426935174	27.96495396661	27.4171048114263	28.0470687699725	27.8044504117302	27.9108313259476
WP_003515675.1	26.6035218410271	26.699190239237	27.0887706270262	27.4159023778698	27.6235446516279	27.4516355231124	27.1082585969483	26.9013091903572	27.3834092796156	27.6086729002969	25.9529852553099	26.6919790155453
WP_003521203.1	23.9708612029088	22.338048335455	24.421243887758	24.2593362201034	24.0130204015528	24.308027415247	23.3091108446617	24.4479377226725	23.598629519548	25.6653528724796	24.5221842211017	24.1495931143737
WP_003512710.1	24.7956206224876	24.6737662639156	25.9096397482185	24.8626511122707	24.4309755690782	23.8445872275026	26.6004154957622	26.0716343663349	26.703547795554	26.0615154605651	24.2070313805405	23.5521432725318
WP_003512963.1	25.7946717103352	26.0023657477336	26.304221100852	25.8757866699712	26.5644062753573	26.0580281921288	26.5678466228698	26.9611783363287	25.8561590294052	26.4689417208518	26.7429702589056	26.7535256531485
WP_003516418.1	25.1390907224517	24.6702310677175	23.5679095814167	24.5960035849058	23.207103131105	24.2355429243795	24.4352515847303	24.0483078167773	NA	24.2436867188886	24.2468804559667	25.3451977396664
WP_003517167.1	NA	NA	NA	NA	23.7196645526661	23.7738447243754	24.1200191276347	21.8167100729096	22.9632623821737	NA	23.4719540149046	23.2910355847973
WP_003517507.1	26.6305092983956	29.1051148898398	24.065144589666	25.846063682884	25.8751604208569	25.1031041198163	25.3542471219167	27.3937687220671	30.5890974697271	25.8482804181094	30.2209602074962	29.4756190190856
WP_003519477.1	30.7444943122763	30.8655430169177	30.6146553920055	30.9734613296869	30.6522978465573	30.9922905509405	31.064255888774	31.1381031908522	30.2799114798454	30.5260145344062	30.776764771558	30.1066402137727
WP_003517750.1	26.2938651762836	26.6821886466071	26.9723415028744	26.7887336119559	26.7951520908119	26.4728660362696	26.7965086720045	26.6118264931804	25.241201749037	26.6539411830797	25.7798277801098	26.5149841289688
WP_003513566.1	27.6128985229753	27.3226059821668	26.9685616504254	28.1815708738684	27.0109881455972	27.9891615754959	27.4443867539316	28.2189192788521	26.9145507368276	27.8974366330181	27.8885786049505	26.8454922237291
WP_003518671.1	25.0783813649906	24.5737075850901	24.1363371132034	24.0428137918105	23.1996642061893	23.8124999731272	24.0405895073079	24.3428200164487	NA	24.4897973428632	23.6943403741413	24.3173391018916
WP_003519056.1	28.8489886997111	28.9609621434337	28.9232409128837	29.0037253720976	29.0214266263697	29.2552158696403	28.907928314996	28.6971707390963	28.5593954495334	29.0115368490638	28.4553123278714	28.8132926864785
WP_003517165.1	30.1622543094243	30.2674924258969	30.1592217423316	29.945305840106	30.1396807852785	29.8687891466113	30.4895312499752	30.5555249591893	29.2759908544464	30.4798337619885	30.2571473751546	30.8401675408406
WP_003518669.1	27.4762351583194	27.4444057802249	27.5573262914599	27.7715340202229	27.8774334055546	27.9696970682775	27.8083666114568	27.3042690765292	27.7358372940712	27.2686988793701	27.7050573632707	27.5259096993899
WP_003516448.1	27.58531915308	26.6317985731622	27.4051158128455	27.1385398721349	27.2809513907693	26.6351339332214	26.5720973386443	26.9675062352024	26.5503397539785	27.2733259811135	26.5702162599218	27.0699838075158
ADU75731.1	24.6159535819898	25.259054928789	25.3966138481542	25.0840268953097	25.5885962032217	25.1668555031546	25.1851542689478	25.768507445066	24.3317833469468	23.4979215857731	22.7598846698962	23.9937063836407
WP_003514556.1	24.2233402576021	22.4399693673984	24.0460654854518	23.4637057010423	22.5074139648817	23.8837017816754	22.2543269469846	24.0361262941818	22.7353801251278	23.9273348796885	25.1584577425738	22.8040759656313
WP_003517163.1	26.1675721987353	26.0975237424254	25.6806330476638	26.5213282409619	24.8450007558901	27.1185383207777	24.6154171553679	25.4183910837899	26.821362328356	26.4033192892348	26.4673261446417	26.9575751574266
WP_003517145.1	22.8692991253812	NA	22.1153199191149	23.0202531169298	22.295793104061	23.3824248221925	23.1296272494832	23.5538768882364	23.6434032310294	21.9446048884076	23.2400822594103	24.552527016477
WP_003515290.1	24.538511421714	23.8191704164763	25.6372771487499	26.1030000812337	27.7009379035	26.4208424209174	27.7457523066017	27.2966365167137	25.1534140730628	27.2366211597022	25.9869027808449	28.1575299192423
WP_003515663.1	28.1460606630328	26.1045240999621	26.5413949644434	26.3173605213187	26.4155326139013	26.3857073629569	25.0817276729088	26.9710056660418	26.0335468501846	27.6717887490516	26.6735792916395	25.7592157631741
WP_003512183.1	31.584537403484	31.4886464724548	32.0828005731461	31.9148105221921	32.5377132915248	32.3716439340012	31.9561964894418	32.234973179782	30.9460737607191	32.2257489137614	31.0819567482679	31.0195565680343
WP_003514554.1	25.48275830386	24.9560370037423	25.2008265332381	25.1315916969782	25.5933355204932	26.1468974402467	25.2786907780299	25.2406793002601	23.6639797341842	25.6730493978412	24.6439563415094	23.9504546613802
WP_003517592.1	25.1645071045814	25.4545090299888	25.7708454359843	26.3070121272566	23.9535907259397	25.0567754287092	24.0343574953924	23.0888010480707	22.4534263915515	24.3393846158978	NA	22.541868489088
WP_003517147.1	26.5316292085901	26.1755858375039	26.5977133074941	26.23409551085	26.8586082121112	26.2725825089929	26.2713404559438	26.9458325521003	27.2914866822482	27.0959398000245	27.6175458385124	28.0303193507755
WP_003520705.1	23.222181922442	23.0692969222886	23.419260990816	23.3626120634284	21.6278435658436	23.3004250141495	22.3733151355704	23.0417555190021	22.2291265518786	NA	22.657769558816	22.932485709683
WP_003515754.1	26.7560675752068	26.5260144540974	26.5251683126712	25.5959278074427	25.6593029742334	26.9547571061907	25.6451402766021	24.7872154080762	26.5900204723447	26.190085748404	26.3897625733132	26.4214334022681
WP_003513126.1	29.0679440587878	28.8033559660734	28.8768518384655	28.8575041521779	29.089796124304	29.2643328407016	29.0158391552505	29.2470921426968	29.0785613758454	29.055097613803	28.8225144538173	28.6423059779022
WP_003517982.1	22.4503987406336	20.6006093064297	21.2170319683263	21.527531061832	NA	21.9797753122557	NA	21.7800493283368	NA	21.5453279227261	NA	NA
WP_003515869.1	25.9688934821356	25.674477725718	26.4591349122993	26.0882188632404	25.9731121187046	26.2580476047823	25.9746114653419	26.2570138521693	25.5686450025497	26.3960023756386	25.3719212787896	25.9198982407891
WP_003514573.1	25.0250183616975	24.8034478018848	25.472589016915	26.4847619005547	26.4634623851664	25.3857718532457	26.393567517881	26.4640037810979	NA	25.3687478039767	25.1080400268407	25.2749529169719
