Protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	PUF
WP_003513413.1	0.145022410714283	25.0197925765306	0.241521314760867	0.811312918169102	0.890853400342543	-6.76227533903169	No
WP_003515710.1	-0.207982321428574	20.2153254209184	-0.240451234793335	0.812132215656988	0.891253719310021	-6.76254053065365	Yes
WP_003519435.1	0.543296339285718	22.5597230357143	0.237238299590223	0.814593487248508	0.892706347318121	-6.76332973360917	Yes
WP_003517507.1	0.330971785714283	27.5653263647959	0.236966838884932	0.814801529825476	0.892706347318121	-6.76339592938236	No
WP_003514920.1	0.233752499999994	20.4343448469388	0.23693977333381	0.814822273138836	0.892706347318121	-6.76340252519084	No
WP_003517016.1	-0.244304732142858	24.6882754464286	-0.2320276900445	0.818589222855827	0.896270790605778	-6.76458717268277	No
WP_003517505.1	-0.240236517857138	20.5294849872449	-0.23123647522543	0.819196405739243	0.896270790605778	-6.76477568057742	No
WP_003513882.1	0.120380089285714	25.9204670280612	0.230376993867952	0.81985610786428	0.896270790605778	-6.76497972686996	No
WP_003516374.1	-0.111909732142855	26.456695369898	-0.229562095423289	0.82048171566282	0.896270790605778	-6.76517249046464	No
WP_003516522.1	-0.0721697321428607	26.6764676913265	-0.22874769655125	0.821107061723151	0.896270790605778	-6.76536445663986	No
WP_003514024.1	-0.300305267857141	24.2042488903061	-0.228603176112218	0.821218046185807	0.896270790605778	-6.76539845135674	No
WP_003513547.1	0.0490443750000011	27.3433171683673	0.228526795721744	0.821276704044887	0.896270790605778	-6.76541640924184	No
WP_003519233.1	-0.385857678571426	23.2799301020408	-0.226456401140709	0.822867110371605	0.897506698012435	-6.7659009067056	No
WP_003516163.1	0.0697268750000042	27.7856040943878	0.222805640246884	0.825673388571602	0.900066652725439	-6.76674453476901	No
WP_003513957.1	-0.272346249999998	21.8467012882653	-0.220537324616029	0.827418204935217	0.901467304987785	-6.76726182788355	No
WP_003515416.1	-0.374416517857146	21.9089911096939	-0.219804448227945	0.827982137310412	0.901580549515782	-6.7674278350378	Yes
WP_003518401.1	-0.0953649999999975	23.1684931632653	-0.218546352786121	0.828950434791396	0.901678692845341	-6.76771152894211	No
WP_003517637.1	0.334233839285712	24.4563880612245	0.218491902079271	0.828992349238421	0.901678692845341	-6.76772377068147	Yes
WP_003520966.1	0.467416428571433	24.109325255102	0.217042872179851	0.830107957495204	0.901980815212448	-6.768048429083	No
WP_003515841.1	-0.163854821428572	22.3844748086735	-0.216935672058474	0.830190505430233	0.901980815212448	-6.76807236204921	No
WP_003518652.1	0.0998130357142877	25.2412666836735	0.215360063549814	0.831404010663558	0.902142625388539	-6.76842276622401	No
WP_003518460.1	-0.109043839285714	25.9730374107143	-0.215286246920166	0.831460873443917	0.902142625388539	-6.76843912014197	No
WP_003518898.1	0.262635000000003	28.0104889923469	0.214949529205947	0.831720267386271	0.902142625388539	-6.76851364841533	No
ADU74599.1	0.0670366964285734	27.7269054846939	0.213975149678819	0.832471000734707	0.902457500796474	-6.76872866065447	No
WP_003514126.1	-0.176924553571432	20.4627372576531	-0.212341766822571	0.833729843992675	0.903322550705165	-6.76908690990656	No
WP_003512126.1	0.0734010714285667	24.5361574744898	0.206827785669555	0.837982793608847	0.906987408687694	-6.77027609298618	No
WP_003516031.1	-0.266755803571428	20.8649843877551	-0.206756440602055	0.838037855680313	0.906987408687694	-6.7702912755177	Yes
WP_003513523.1	-0.270066874999994	28.1541876785714	-0.205349015316569	0.839124238709447	0.907661980060991	-6.77058971471187	No
WP_003512650.1	-0.0595788392857095	26.4696945790816	-0.203455049055338	0.840586695811599	0.908742373850377	-6.77098811774807	No
WP_003515703.1	0.104383392857141	26.5414968622449	0.201578731658931	0.842036104224044	0.909807477551889	-6.77137918147335	Yes
WP_003520526.1	0.0711134821428523	25.1919834056122	0.198548606690115	0.844378004460238	0.911539870875356	-6.77200309982029	No
WP_003517114.1	-0.133715357142858	22.572481747449	-0.197801567014793	0.844955597388869	0.911539870875356	-6.77215547220028	No
WP_003515629.1	-0.136103482142861	24.6012274234694	-0.197699311224031	0.84503466601047	0.911539870875356	-6.77217628459902	No
WP_003518542.1	0.201967053571437	22.1366359821429	0.195375833046625	0.846831727662804	0.912975900010504	-6.77264629789844	No
WP_003515879.1	0.0580995535714308	30.9446165688776	0.194703222527696	0.847352107993151	0.913034706798557	-6.77278132582088	No
WP_003520985.1	0.198276071428573	20.3965933418367	0.194059932108335	0.847849870620412	0.913069091437367	-6.772910033488	No
WP_003516448.1	0.0410941964285776	26.8867982142857	0.190067335897384	0.850940685781718	0.91553696499373	-6.77369936594113	No
WP_003513117.1	0.283330714285718	22.8841047193878	0.189121175856635	0.851673503256568	0.91553696499373	-6.77388402365159	Yes
WP_003521255.1	-0.0565232142857113	27.6217128954082	-0.188846399781971	0.851886347765753	0.91553696499373	-6.77393747831418	Yes
WP_003518379.1	0.178965089285718	22.1525362117347	0.18841915578097	0.852217318433994	0.91553696499373	-6.7740204400474	No
WP_003519663.1	-0.20648125	25.7859453188776	-0.187681944833914	0.852788474692993	0.91553696499373	-6.77416315033909	No
WP_003515546.1	-0.0888754464285704	27.0889193239796	-0.187481051490064	0.85294413167273	0.91553696499373	-6.77420194284694	No
WP_003512871.1	0.142898571428571	20.5797807397959	0.184447001823334	0.855295725569345	0.916712051750972	-6.77478278154179	No
WP_003517436.1	0.0951339285714248	26.9662641326531	0.184258179324129	0.855442121368473	0.916712051750972	-6.77481861745281	No
WP_003514675.1	-0.0532147321428553	29.912434119898	-0.18375275101002	0.855834010644063	0.916712051750972	-6.77491436071423	No
WP_003513955.1	-0.123348303571433	20.5026637755102	-0.183655110307628	0.855909721787898	0.916712051750972	-6.77493282656877	No
WP_003519008.1	0.0635609821428602	23.7775504336735	0.182446910319662	0.856846683653519	0.916823188325305	-6.77516051220519	Yes
WP_003513025.1	-0.244735446428574	24.1302855612245	-0.182314964604665	0.856949020924469	0.916823188325305	-6.7751852866619	No
WP_003517270.1	0.158217142857147	21.7032159056122	0.181037279401399	0.857940127728276	0.916885350224051	-6.77542426363769	No
WP_003513452.1	0.172321964285715	22.9867971045918	0.180481904472171	0.858371009457856	0.916885350224051	-6.77552761789705	No
WP_003519111.1	-0.0934392857142896	23.5605535841837	-0.180430982201872	0.858410519214864	0.916885350224051	-6.77553707859158	No
WP_003512342.1	0.219449464285713	20.9994184693878	0.1783774417329	0.860004141901559	0.917704690956468	-6.77591638139339	Yes
WP_003513490.1	-0.0928121428571451	27.3502286096939	-0.178235856895552	0.860114039432159	0.917704690956468	-6.77594237353268	No
WP_003513404.1	0.127081785714289	20.8958391964286	0.176234195731046	0.861668028383912	0.918691713494107	-6.77630763611525	No
WP_003521200.1	0.17383955357143	22.3460403826531	0.175323448867334	0.862375275973124	0.918691713494107	-6.77647246724332	No
WP_003513463.1	-0.227917946428569	20.8631894132653	-0.175233307903285	0.862445282055692	0.918691713494107	-6.77648873504739	No
WP_003511635.1	0.134172410714285	21.3402512755102	0.171142162372696	0.86562378870733	0.921576657178906	-6.77721828396447	No
WP_003512117.1	0.0791523214285732	26.7288073596939	0.166377931542599	0.869328152665243	0.924354332656765	-6.77804619554531	No
WP_003516324.1	-0.0531700000000015	27.854405057398	-0.166324727738411	0.869369538022358	0.924354332656765	-6.7780553094853	No
WP_003518478.1	-0.0401343749999974	27.6932795408163	-0.165967210846954	0.869647647662793	0.924354332656765	-6.7781164775715	No
WP_003513301.1	0.0457433035714345	28.438855497449	0.163836955593542	0.871305112316034	0.9256141030566	-6.77847822397762	No
WP_003512571.1	0.265768035714281	22.0351386989796	0.160906266555414	0.873586346157608	0.927120134007145	-6.77896827605063	No
WP_003512697.1	-0.145820535714289	23.2678816964286	-0.160800339787045	0.873668820158774	0.927120134007145	-6.77898582324167	Yes
WP_003513308.1	0.0974349107142842	24.8519575510204	0.158147533338513	0.875734755974269	0.927865837555924	-6.7794215113087	No
WP_003512634.1	-0.233002053571429	23.6038956377551	-0.157833048744566	0.875979728518923	0.927865837555924	-6.77947268176364	No
WP_003511571.1	0.0890342857142912	32.5923545918367	0.157817153100061	0.875992111009179	0.927865837555924	-6.77947526547936	No
WP_003512592.1	0.0388544642857163	30.9110696173469	0.157466676961794	0.876265135365314	0.927865837555924	-6.77953216672606	No
WP_003518220.1	-0.0398083035714336	27.0984216964286	-0.156014952868663	0.877396209660184	0.928234827241511	-6.7797665158123	No
WP_003512699.1	-0.0302605357142838	27.2222771173469	-0.155803752924415	0.877560783101285	0.928234827241511	-6.77980042895771	No
WP_003512262.1	0.0725335714285755	27.5593476530612	0.154563899928286	0.878527028033055	0.928755649916283	-6.77999859220127	No
WP_003516899.1	0.156916160714292	20.7410621173469	0.152991727150089	0.879752534641739	0.929339580717214	-6.78024759760899	No
WP_003513624.1	0.0712418749999948	26.7224639285714	0.1526387982758	0.880027684597525	0.929339580717214	-6.78030314637965	No
WP_003513333.1	0.127965267857142	26.6087117091837	0.151555063746511	0.880872680781227	0.929730993177817	-6.78047291917931	Yes
WP_003516312.1	-0.0476182142857127	30.6502181505102	-0.143548524809143	0.887119859426478	0.935820734378846	-6.78168977754738	No
WP_003517873.1	0.0793774999999997	20.0510743239796	0.138911177989557	0.890741646674387	0.939135894288219	-6.78236443329178	No
WP_003515752.1	-0.181043571428567	20.9142987755102	-0.136321479288143	0.892765276565186	0.940763409713852	-6.78273156750702	No
WP_003520929.1	0.078599196428577	22.3748131760204	0.134932251837991	0.893851148021219	0.940945003512531	-6.7829256718472	No
WP_003512494.1	0.050934196428571	24.6971947066327	0.134872632662166	0.893897753336904	0.940945003512531	-6.78293395748103	No
WP_003513884.1	-0.133938928571425	24.1690635204082	-0.130927726912062	0.896982413215602	0.94336642711516	-6.78347408017685	No
WP_003515843.1	-0.0494430357142868	27.6867845663265	-0.130699753914807	0.897160724562581	0.94336642711516	-6.78350480417218	No
WP_003515363.1	0.0231179464285773	28.6980924489796	0.125908664115028	0.900909390623705	0.946800217491936	-6.78413813199659	No
WP_003518730.1	0.0864042857142842	20.0970177933673	0.119664417534995	0.905798570645741	0.95142829499767	-6.78492810239732	No
WP_003513022.1	0.0887748214285686	20.4740132270408	0.117564637175912	0.90744354317037	0.952645605042274	-6.78518473472488	Yes
WP_003512755.1	0.0221246428571433	28.612362997449	0.114644996483873	0.909731498624003	0.954043467530114	-6.78553402830585	No
WP_003517653.1	0.0490299107142818	25.9088476147959	0.114387017347412	0.90993370083958	0.954043467530114	-6.78556447000234	No
WP_003516251.1	0.0379207142857148	25.3212570918367	0.114002174977272	0.910235349123119	0.954043467530114	-6.78560975432986	No
WP_003516073.1	-0.0606825000000057	25.4776616581633	-0.113158688635057	0.91089654131331	0.95422620041373	-6.7857084740138	Yes
WP_003519460.1	0.113279017857138	20.1097642219388	0.108612972473312	0.914460959383804	0.95732378331442	-6.78622788619539	No
WP_003512584.1	0.0221118750000002	29.7866528316327	0.108142048669341	0.9148303296673	0.95732378331442	-6.7862804799638	No
WP_003514681.1	-0.0510525000000044	30.4557605484694	-0.107143669074241	0.915613476052047	0.957412085174464	-6.7863912260671	No
WP_003514658.1	0.0350233035714318	31.0387597066327	0.106789054349095	0.915891663113326	0.957412085174464	-6.78643031504639	No
WP_003515979.1	0.132659464285709	23.0984715816327	0.106133105153272	0.916406269051321	0.957439385576007	-6.78650227874744	No
WP_003512921.1	0.0863708928571434	25.9330267028061	0.10492648273139	0.917352987177166	0.957917876860546	-6.78663349955521	No
WP_003516145.1	-0.141247857142865	24.5588117602041	-0.102500943838921	0.919256446324681	0.959250751121932	-6.786892743108	No
WP_003514216.1	-0.103158392857146	23.2041665688776	-0.102052722589218	0.919608245590873	0.959250751121932	-6.78693998627385	No
WP_003521553.1	-0.0337348214285669	29.677332130102	-0.101137337089798	0.920326764163621	0.95948960519186	-6.78703582663654	No
WP_003516386.1	-0.0278488392857135	26.7609826530612	-0.0999517484725376	0.92125747783659	0.959681424482571	-6.78715867477446	Yes
WP_080514909.1	-0.284052053571422	22.5527365306122	-0.0996555467535922	0.921490020855203	0.959681424482571	-6.78718914059738	Yes
WP_014522629.1	-0.0747433928571439	23.8195223214286	-0.0966797371944743	0.923826673134842	0.961131221936943	-6.78749020445868	No
WP_003514106.1	0.141986428571432	21.3054528826531	0.0966336482947423	0.923862868433265	0.961131221936943	-6.78749479558381	Yes
WP_003520705.1	-0.0689765178571413	21.5771881632653	-0.0933708800353081	0.926425662444396	0.963286099942184	-6.78781425604299	Yes
WP_041740028.1	0.209122767857142	21.3063892602041	0.0919566045758417	0.927536782746821	0.963930060542825	-6.78794932305132	Yes
WP_003517058.1	0.0992788392857129	22.1352234693878	0.089002589716569	0.929858077395104	0.965830329461793	-6.78822479441685	No
WP_003513114.1	0.0770100000000014	20.5809089477041	0.0876763356960045	0.930900469610042	0.966400911247713	-6.78834554855305	No
WP_037295047.1	0.0212839285714281	29.501649247449	0.0864482942605198	0.931865782786436	0.966890912790584	-6.78845574513029	No
WP_003512318.1	-0.0764663392857159	20.9271753954082	-0.0849978472366112	0.93300605754739	0.967300382782762	-6.78858389817501	No
WP_003516419.1	0.138726071428568	25.1633098979592	0.0838863049675668	0.933880000402438	0.967300382782762	-6.78868064092634	No
WP_003516585.1	-0.047133214285715	20.6037658673469	-0.0835734946764276	0.934125960835231	0.967300382782762	-6.78870763680523	No
WP_003514228.1	-0.0590721428571435	20.326390255102	-0.0834354552579358	0.934234502350902	0.967300382782762	-6.78871951770866	No
WP_003516515.1	-0.0672426785714322	26.0276278954082	-0.0827414287597055	0.934780240747496	0.967354420203322	-6.78877895439632	No
WP_003513306.1	-0.0220887500000018	27.8622418367347	-0.0811577328665209	0.936025680732091	0.968132102498627	-6.78891272481184	No
WP_003518935.1	-0.0714066071428618	23.4147108673469	-0.0802654131193974	0.936727486907841	0.968346980136797	-6.78898695862339	No
WP_003514124.1	0.0427009821428577	25.3218104591837	0.0788513411662667	0.937839756468238	0.968652204714591	-6.78910291814922	No
WP_003515906.1	-0.0925399107142866	21.1199123852041	-0.0784729544475466	0.938137406955649	0.968652204714591	-6.78913359801375	Yes
WP_003512022.1	-0.0234624107142842	26.7627625255102	-0.0780051919447665	0.938505375894392	0.968652204714591	-6.78917132065868	No
WP_003514231.1	-0.0426560714285671	25.0395604591837	-0.0770934645103652	0.939222633428939	0.968882295537222	-6.78924419894778	No
WP_003517126.1	0.103430982142857	20.3924148214286	0.0754471655151605	0.940517912533049	0.969437981485806	-6.78937362543001	Yes
WP_003516277.1	-0.0521216071428583	20.3426956887755	-0.0749086919494051	0.9409416106882	0.969437981485806	-6.78941535239944	Yes
WP_003515554.1	-0.0264593750000017	24.74243375	-0.074522950826703	0.941245142228311	0.969437981485806	-6.78944506029939	No
WP_003513886.1	0.0924083928571484	20.6778022831633	0.0738638512247681	0.941763794828509	0.969456254449185	-6.78949546618699	No
WP_003517585.1	-0.104317053571425	20.9626410969388	-0.0730771544927237	0.942382889469413	0.969456254449185	-6.78955504438396	No
WP_003518543.1	-0.109135625	20.9083458673469	-0.0726148170775236	0.942746745398034	0.969456254449185	-6.78958976068366	No
ADU73719.1	0.0606974999999963	24.8956579336735	0.069745656111616	0.945005034558278	0.971268939556489	-6.78980027793802	No
WP_003511573.1	-0.0532948214285689	25.0860129336735	-0.067237908364289	0.946979245813829	0.972355378271185	-6.78997733079163	No
WP_003513863.1	0.0847003571428573	21.2413164030612	0.0655979063555448	0.948270517512588	0.972355378271185	-6.79008961420368	Yes
WP_003515900.1	-0.0296719642857113	24.9438024234694	-0.0651256766947782	0.948642359222279	0.972355378271185	-6.79012143169551	No
WP_003515531.1	0.0569828571428559	23.5199337244898	0.0638613700386626	0.949637954421531	0.972355378271185	-6.79020548589766	No
WP_003514607.1	0.0358350892857118	26.6795485841837	0.0637472202754368	0.949727847334823	0.972355378271185	-6.79021299378154	No
WP_003519389.1	0.0845555357142871	21.3110461352041	0.0634383588572995	0.949971079052675	0.972355378271185	-6.79023324096762	Yes
WP_003513261.1	-0.0538043749999986	22.9045930102041	-0.0631007301757687	0.950236970992519	0.972355378271185	-6.79025526150783	No
WP_003517537.1	0.0129665178571372	27.2920575382653	0.0630930410566783	0.950243026455788	0.972355378271185	-6.79025576163317	No
